episode,agent,seed,reward,avg_reward,steps,lap_finished,visited_tiles,total_tiles,progress_percent,avg_progress_percent,end_reason,elapsed_seconds,loss,epsilon,pg_loss,vf_loss,entropy
508,DQN,42,342.226148,210.483604,500,False,111,283,39.222615,25.406360,max_steps,3779.768831,0.484499,0.050000,,,
509,DQN,42,321.024735,236.588799,500,False,105,283,37.102473,28.197880,max_steps,3787.111670,0.465095,0.050000,,,
510,DQN,42,317.491166,259.470424,500,False,104,283,36.749117,30.636042,max_steps,3794.086886,0.494702,0.050000,,,
511,DQN,42,179.681979,258.410353,500,False,65,283,22.968198,30.530035,max_steps,3801.436330,0.477251,0.050000,,,
512,DQN,42,391.696113,298.056537,500,False,125,283,44.169611,34.805654,max_steps,3808.723272,0.480788,0.050000,,,
513,DQN,42,253.886926,296.289753,500,False,86,283,30.388693,34.628975,max_steps,3815.665075,0.493210,0.050000,,,
514,DQN,42,183.215548,279.328622,500,False,66,283,23.321555,32.932862,max_steps,3822.597768,0.452728,0.050000,,,
515,DQN,42,56.439223,271.597986,319,False,25,283,8.833922,31.978799,no_progress,3827.180387,0.445558,0.050000,,,
516,DQN,42,123.144876,252.163357,500,False,49,283,17.314488,30.035336,max_steps,3834.465035,0.457394,0.050000,,,
517,DQN,42,292.756184,246.156290,500,False,97,283,34.275618,29.434629,max_steps,3842.114196,0.521044,0.050000,,,
518,DQN,42,120.844170,224.018092,417,False,46,283,16.254417,27.137809,no_progress,3848.941718,0.500371,0.050000,,,
519,DQN,42,200.883392,212.003958,500,False,71,283,25.088339,25.936396,max_steps,3856.078815,0.477137,0.050000,,,
520,DQN,42,193.816254,199.636466,500,False,69,283,24.381625,24.699647,max_steps,3863.106218,0.471394,0.050000,,,
521,DQN,42,313.957597,213.064028,500,False,103,283,36.395760,26.042403,max_steps,3870.181838,0.486062,0.050000,,,
522,DQN,42,363.427562,210.237173,500,False,117,283,41.342756,25.759717,max_steps,3877.235578,0.483253,0.050000,,,
523,DQN,42,126.678445,197.516325,500,False,50,283,17.667845,24.487633,max_steps,3884.284967,0.466841,0.050000,,,
524,DQN,42,377.561837,216.950954,500,False,121,283,42.756184,26.431095,max_steps,3891.268548,0.513869,0.050000,,,
525,DQN,42,66.939929,218.001025,320,False,28,283,9.893993,26.537102,no_progress,3895.729796,0.478277,0.050000,,,
526,DQN,42,317.491166,237.435654,500,False,104,283,36.749117,28.480565,max_steps,3902.701061,0.471172,0.050000,,,
527,DQN,42,71.540636,215.314099,380,False,31,283,10.954064,26.148410,no_progress,3908.039246,0.461688,0.050000,,,
528,DQN,42,303.356890,233.565371,500,False,100,283,35.335689,28.056537,max_steps,3914.982513,0.494141,0.050000,,,
529,DQN,42,285.689046,242.045936,500,False,95,283,33.568905,28.904594,max_steps,3921.907150,0.492531,0.050000,,,
530,DQN,42,345.759717,257.240283,500,False,112,283,39.575972,30.424028,max_steps,3928.822130,0.507998,0.050000,,,
531,DQN,42,236.219081,249.466431,500,False,81,283,28.621908,29.646643,max_steps,3936.121576,0.494679,0.050000,,,
532,DQN,42,112.544170,224.378092,500,False,46,283,16.254417,27.137809,max_steps,3943.486999,0.466252,0.050000,,,
533,DQN,42,342.226148,245.932862,500,False,111,283,39.222615,29.293286,max_steps,3951.567793,0.499407,0.050000,,,
534,DQN,42,186.749117,226.851590,500,False,67,283,23.674912,27.385159,max_steps,3958.840578,0.492153,0.050000,,,
535,DQN,42,144.346290,234.592226,500,False,55,283,19.434629,28.339223,max_steps,3966.444585,0.472595,0.050000,,,
536,DQN,42,52.473498,208.090459,500,False,29,283,10.247350,25.689046,max_steps,3973.282464,0.492159,0.050000,,,
537,DQN,42,359.893993,236.925795,500,False,116,283,40.989399,28.692580,max_steps,3979.969365,0.498228,0.050000,,,
538,DQN,42,310.424028,237.632509,500,False,102,283,36.042403,28.763251,max_steps,3986.658414,0.493228,0.050000,,,
539,DQN,42,324.558304,241.519435,500,False,106,283,37.455830,29.151943,max_steps,3993.415425,0.503023,0.050000,,,
540,DQN,42,299.823322,236.925795,500,False,99,283,34.982332,28.692580,max_steps,4000.246003,0.478695,0.050000,,,
541,DQN,42,147.879859,228.091873,500,False,56,283,19.787986,27.809187,max_steps,4007.064326,0.488497,0.050000,,,
542,DQN,42,268.021201,243.639576,500,False,90,283,31.802120,29.363958,max_steps,4013.801961,0.492559,0.050000,,,
543,DQN,42,243.286219,233.745583,500,False,83,283,29.328622,28.374558,max_steps,4020.494367,0.502847,0.050000,,,
544,DQN,42,236.219081,238.692580,500,False,81,283,28.621908,28.869258,max_steps,4027.316529,0.504059,0.050000,,,
545,DQN,42,324.558304,256.713781,500,False,106,283,37.455830,30.671378,max_steps,4034.149008,0.485700,0.050000,,,
546,DQN,42,321.024735,283.568905,500,False,105,283,37.102473,33.356890,max_steps,4040.880707,0.481622,0.050000,,,
547,DQN,42,105.542756,258.133781,358,False,40,283,14.134276,30.671378,no_progress,4045.719636,0.508802,0.050000,,,
548,DQN,42,349.293286,262.020707,500,False,113,283,39.929329,31.060071,max_steps,4052.498975,0.497155,0.050000,,,
549,DQN,42,239.752650,253.540141,500,False,82,283,28.975265,30.212014,max_steps,4059.373109,0.484262,0.050000,,,
550,DQN,42,278.621908,251.420000,500,False,93,283,32.862191,30.000000,max_steps,4066.092216,0.491834,0.050000,,,
551,DQN,42,8.468551,237.478869,198,False,8,283,2.826855,28.303887,no_progress,4068.815595,0.456213,0.050000,,,
552,DQN,42,243.286219,235.005371,500,False,83,283,29.328622,28.056537,max_steps,4075.541816,0.462687,0.050000,,,
553,DQN,42,271.554770,237.832226,500,False,91,283,32.155477,28.339223,max_steps,4082.433859,0.486065,0.050000,,,
554,DQN,42,331.625442,247.372862,500,False,108,283,38.162544,29.293286,max_steps,4089.651522,0.466850,0.050000,,,
555,DQN,42,292.756184,244.192650,500,False,97,283,34.275618,28.975265,max_steps,4096.809650,0.510717,0.050000,,,
556,DQN,42,292.756184,241.365795,500,False,97,283,34.275618,28.692580,max_steps,4104.116490,0.496126,0.050000,,,
557,DQN,42,303.356890,261.147208,500,False,100,283,35.335689,30.812721,max_steps,4110.914717,0.468846,0.050000,,,
558,DQN,42,303.356890,256.553569,500,False,100,283,35.335689,30.353357,max_steps,4118.129572,0.495750,0.050000,,,
559,DQN,42,218.551237,254.433428,500,False,76,283,26.855124,30.141343,max_steps,4125.219169,0.474006,0.050000,,,
560,DQN,42,299.823322,256.553569,500,False,99,283,34.982332,30.353357,max_steps,4132.760555,0.518547,0.050000,,,
561,DQN,42,321.024735,287.809187,500,False,105,283,37.102473,33.780919,max_steps,4139.672385,0.469114,0.050000,,,
562,DQN,42,388.162544,302.296820,500,False,124,283,43.816254,35.229682,max_steps,4146.533737,0.477320,0.050000,,,
563,DQN,42,338.692580,309.010601,500,False,110,283,38.869258,35.901060,max_steps,4153.417705,0.471604,0.050000,,,
564,DQN,42,324.558304,308.303887,500,False,106,283,37.455830,35.830389,max_steps,4160.201227,0.507388,0.050000,,,
565,DQN,42,331.625442,312.190813,500,False,108,283,38.162544,36.219081,max_steps,4167.105356,0.478395,0.050000,,,
566,DQN,42,310.424028,313.957597,500,False,102,283,36.042403,36.395760,max_steps,4174.099696,0.490596,0.050000,,,
567,DQN,42,292.756184,312.897527,500,False,97,283,34.275618,36.289753,max_steps,4181.212656,0.496142,0.050000,,,
568,DQN,42,342.226148,316.784452,500,False,111,283,39.222615,36.678445,max_steps,4188.565069,0.487223,0.050000,,,
569,DQN,42,405.830389,335.512367,500,False,129,283,45.583039,38.551237,max_steps,4195.276007,0.483792,0.050000,,,
570,DQN,42,310.424028,336.572438,500,False,102,283,36.042403,38.657244,max_steps,4202.038027,0.486891,0.050000,,,
571,DQN,42,398.763251,344.346290,500,False,127,283,44.876325,39.434629,max_steps,4214.619224,0.483351,0.050000,,,
572,DQN,42,374.028269,342.932862,500,False,120,283,42.402827,39.293286,max_steps,4220.919046,0.481651,0.050000,,,
573,DQN,42,271.554770,336.219081,500,False,91,283,32.155477,38.621908,max_steps,4227.541052,0.503841,0.050000,,,
574,DQN,42,137.279152,317.491166,500,False,53,283,18.727915,36.749117,max_steps,4234.721992,0.489161,0.050000,,,
575,DQN,42,335.159011,317.844523,500,False,109,283,38.515901,36.784452,max_steps,4241.638474,0.522838,0.050000,,,
576,DQN,42,44.838516,291.285972,329,False,22,283,7.773852,33.957597,no_progress,4246.059614,0.530948,0.050000,,,
577,DQN,42,359.893993,297.999753,500,False,116,283,40.989399,34.628975,max_steps,4252.806625,0.496095,0.050000,,,
578,DQN,42,60.339223,269.811060,280,False,25,283,8.833922,31.590106,no_progress,4256.643445,0.515072,0.050000,,,
579,DQN,42,434.098940,272.637915,500,False,137,283,48.409894,31.872792,max_steps,4263.478159,0.495337,0.050000,,,
580,DQN,42,338.692580,275.464770,500,False,110,283,38.869258,32.155477,max_steps,4270.515139,0.516005,0.050000,,,
581,DQN,42,218.551237,257.443569,500,False,76,283,26.855124,30.353357,max_steps,4277.966402,0.539740,0.050000,,,
582,DQN,42,342.226148,254.263357,500,False,111,283,39.222615,30.035336,max_steps,4285.346716,0.518789,0.050000,,,
583,DQN,42,303.356890,257.443569,500,False,100,283,35.335689,30.353357,max_steps,4292.137779,0.504171,0.050000,,,
584,DQN,42,289.222615,272.637915,500,False,96,283,33.922261,31.872792,max_steps,4298.966459,0.491952,0.050000,,,
585,DQN,42,303.356890,269.457703,500,False,100,283,35.335689,31.554770,max_steps,4305.765764,0.504026,0.050000,,,
586,DQN,42,384.628975,303.436749,500,False,123,283,43.462898,35.123675,max_steps,4313.411524,0.499421,0.050000,,,
587,DQN,42,412.897527,308.737102,500,False,131,283,46.289753,35.653710,max_steps,4320.388902,0.530180,0.050000,,,
588,DQN,42,313.957597,334.098940,500,False,103,283,36.395760,38.409894,max_steps,4327.275464,0.499105,0.050000,,,
589,DQN,42,81.441343,298.833180,387,False,34,283,12.014134,34.770318,no_progress,4332.639695,0.558445,0.050000,,,
590,DQN,42,50.238516,269.987774,275,False,22,283,7.773852,31.660777,no_progress,4336.389872,0.537587,0.050000,,,
591,DQN,42,303.356890,278.468339,500,False,100,283,35.335689,32.508834,max_steps,4343.328433,0.481173,0.050000,,,
592,DQN,42,342.226148,278.468339,500,False,111,283,39.222615,32.508834,max_steps,4351.043718,0.510388,0.050000,,,
593,DQN,42,289.222615,277.054912,500,False,96,283,33.922261,32.367491,max_steps,4359.604075,0.504305,0.050000,,,
594,DQN,42,349.293286,283.061979,500,False,113,283,39.929329,32.968198,max_steps,4367.579617,0.505921,0.050000,,,
595,DQN,42,313.957597,284.122049,500,False,103,283,36.395760,33.074205,max_steps,4376.390590,0.526864,0.050000,,,
596,DQN,42,324.558304,278.114982,500,False,106,283,37.455830,32.473498,max_steps,4385.118244,0.489961,0.050000,,,
597,DQN,42,342.226148,271.047845,500,False,111,283,39.222615,31.766784,max_steps,4393.078970,0.527184,0.050000,,,
598,DQN,42,253.886926,265.040777,500,False,86,283,30.388693,31.166078,max_steps,4400.476949,0.533097,0.050000,,,
599,DQN,42,370.494700,293.946113,500,False,119,283,42.049470,34.169611,max_steps,4407.481196,0.504290,0.050000,,,
600,DQN,42,374.028269,326.325088,500,False,120,283,42.402827,37.632509,max_steps,4414.435197,0.496359,0.050000,,,
601,DQN,42,405.830389,336.572438,500,False,129,283,45.583039,38.657244,max_steps,4421.396705,0.505468,0.050000,,,
602,DQN,42,86.741343,311.023958,334,False,34,283,12.014134,35.936396,no_progress,4425.976620,0.572795,0.050000,,,
603,DQN,42,388.162544,320.917951,500,False,124,283,43.816254,36.925795,max_steps,4432.905934,0.507131,0.050000,,,
604,DQN,42,92.274912,295.216113,314,False,35,283,12.367491,34.169611,no_progress,4437.237715,0.502023,0.050000,,,
605,DQN,42,321.024735,295.922827,500,False,105,283,37.102473,34.240283,max_steps,4444.097027,0.503079,0.050000,,,
606,DQN,42,200.883392,283.555336,500,False,71,283,25.088339,33.003534,max_steps,4451.405876,0.502498,0.050000,,,
607,DQN,42,239.752650,273.307986,500,False,82,283,28.975265,31.978799,max_steps,4458.365739,0.485805,0.050000,,,
608,DQN,42,374.028269,285.322120,500,False,120,283,42.402827,33.180212,max_steps,4465.144258,0.498712,0.050000,,,
609,DQN,42,359.893993,284.262049,500,False,116,283,40.989399,33.074205,max_steps,4471.929611,0.486190,0.050000,,,
610,DQN,42,299.823322,276.841555,500,False,99,283,34.982332,32.332155,max_steps,4478.763263,0.492391,0.050000,,,
611,DQN,42,85.441343,244.802650,347,False,34,283,12.014134,28.975265,no_progress,4483.619110,0.506025,0.050000,,,
612,DQN,42,37.371378,239.865654,333,False,20,283,7.067138,28.480565,no_progress,4488.157344,0.498512,0.050000,,,
613,DQN,42,211.484099,222.197809,500,False,74,283,26.148410,26.713781,max_steps,4494.987877,0.502327,0.050000,,,
614,DQN,42,43.771378,217.347456,269,False,20,283,7.067138,26.183746,no_progress,4498.789619,0.525033,0.050000,,,
615,DQN,42,250.353357,210.280318,500,False,85,283,30.035336,25.477032,max_steps,4505.582791,0.494629,0.050000,,,
616,DQN,42,289.222615,219.114240,500,False,96,283,33.922261,26.360424,max_steps,4512.428413,0.490622,0.050000,,,
617,DQN,42,12.002120,196.339187,198,False,9,283,3.180212,23.780919,no_progress,4515.127985,0.506857,0.050000,,,
618,DQN,42,342.226148,193.158975,500,False,111,283,39.222615,23.462898,max_steps,4521.906164,0.510361,0.050000,,,
619,DQN,42,296.289753,186.798551,500,False,98,283,34.628975,22.826855,max_steps,4529.317533,0.501879,0.050000,,,
620,DQN,42,88.741343,165.690353,314,False,34,283,12.014134,20.530035,no_progress,4533.865287,0.516399,0.050000,,,
621,DQN,42,282.155477,185.361767,500,False,94,283,33.215548,22.650177,max_steps,4541.332800,0.488440,0.050000,,,
622,DQN,42,275.088339,209.133463,500,False,92,283,32.508834,25.194346,max_steps,4548.529148,0.569568,0.050000,,,
623,DQN,42,366.961131,224.681166,500,False,118,283,41.696113,26.749117,max_steps,4555.542416,0.530532,0.050000,,,
624,DQN,42,328.091873,253.113216,500,False,107,283,37.809187,29.823322,max_steps,4563.112153,0.550151,0.050000,,,
625,DQN,42,207.950530,248.872933,500,False,73,283,25.795053,29.399293,max_steps,4570.627708,0.537186,0.050000,,,
626,DQN,42,275.088339,247.459505,500,False,92,283,32.508834,29.257951,max_steps,4578.300232,0.517871,0.050000,,,
627,DQN,42,359.893993,282.248693,500,False,116,283,40.989399,33.038869,max_steps,4585.919108,0.515454,0.050000,,,
628,DQN,42,317.491166,279.775194,500,False,104,283,36.749117,32.791519,max_steps,4593.305743,0.507538,0.050000,,,
629,DQN,42,-0.532155,250.093004,182,False,5,283,1.766784,29.505300,no_progress,4596.104852,0.559017,0.050000,,,
630,DQN,42,324.558304,273.674700,500,False,106,283,37.455830,32.049470,max_steps,4603.488721,0.512390,0.050000,,,
631,DQN,42,338.692580,279.328410,500,False,110,283,38.869258,32.614841,max_steps,4610.454769,0.515461,0.050000,,,
632,DQN,42,363.427562,288.162332,500,False,117,283,41.342756,33.498233,max_steps,4617.303309,0.528769,0.050000,,,
633,DQN,42,324.558304,283.922049,500,False,106,283,37.455830,33.074205,max_steps,4624.111604,0.543312,0.050000,,,
634,DQN,42,200.883392,271.201201,500,False,71,283,25.088339,31.802120,max_steps,4631.024690,0.577678,0.050000,,,
635,DQN,42,232.685512,273.674700,500,False,80,283,28.268551,32.049470,max_steps,4637.831080,0.518193,0.050000,,,
636,DQN,42,158.480565,262.013922,500,False,59,283,20.848057,30.883392,max_steps,4644.632754,0.525942,0.050000,,,
637,DQN,42,349.293286,260.953852,500,False,113,283,39.929329,30.777385,max_steps,4651.419944,0.547234,0.050000,,,
638,DQN,42,299.823322,259.187067,500,False,99,283,34.982332,30.600707,max_steps,4658.235483,0.503255,0.050000,,,
639,DQN,42,271.554770,286.395760,500,False,91,283,32.155477,33.639576,max_steps,4665.087932,0.545541,0.050000,,,
640,DQN,42,345.759717,288.515901,500,False,112,283,39.575972,33.851590,max_steps,4671.912300,0.497596,0.050000,,,
641,DQN,42,250.353357,279.681979,500,False,85,283,30.035336,32.968198,max_steps,4678.783428,0.532631,0.050000,,,
642,DQN,42,296.289753,272.968198,500,False,98,283,34.628975,32.296820,max_steps,4685.590658,0.517078,0.050000,,,
643,DQN,42,359.893993,276.501767,500,False,116,283,40.989399,32.650177,max_steps,4692.463205,0.547923,0.050000,,,
644,DQN,42,292.756184,285.689046,500,False,97,283,34.275618,33.568905,max_steps,4699.387996,0.503210,0.050000,,,
645,DQN,42,328.091873,295.229682,500,False,107,283,37.809187,34.522968,max_steps,4706.210465,0.488358,0.050000,,,
646,DQN,42,250.353357,304.416961,500,False,85,283,30.035336,35.441696,max_steps,4713.020938,0.524433,0.050000,,,
647,DQN,42,321.024735,301.590106,500,False,105,283,37.102473,35.159011,max_steps,4720.090346,0.539279,0.050000,,,
648,DQN,42,303.356890,301.943463,500,False,100,283,35.335689,35.194346,max_steps,4726.930181,0.517854,0.050000,,,
649,DQN,42,58.907067,280.678693,471,False,30,283,10.600707,33.038869,no_progress,4733.516985,0.544333,0.050000,,,
650,DQN,42,352.826855,281.385406,500,False,114,283,40.282686,33.109541,max_steps,4740.300925,0.556326,0.050000,,,
651,DQN,42,313.957597,287.745830,500,False,103,283,36.395760,33.745583,max_steps,4747.098649,0.526153,0.050000,,,
652,DQN,42,338.692580,291.986113,500,False,110,283,38.869258,34.169611,max_steps,4753.875778,0.513090,0.050000,,,
653,DQN,42,190.282686,275.024982,500,False,68,283,24.028269,32.473498,max_steps,4760.582159,0.515076,0.050000,,,
654,DQN,42,218.551237,267.604488,500,False,76,283,26.855124,31.731449,max_steps,4767.317180,0.507598,0.050000,,,
655,DQN,42,200.883392,254.883640,500,False,71,283,25.088339,30.459364,max_steps,4774.032824,0.547043,0.050000,,,
656,DQN,42,303.356890,260.183993,500,False,100,283,35.335689,30.989399,max_steps,4781.413363,0.547651,0.050000,,,
657,DQN,42,158.480565,243.929576,500,False,59,283,20.848057,29.363958,max_steps,4789.669542,0.511842,0.050000,,,
658,DQN,42,106.943463,224.288233,450,False,43,283,15.194346,27.349823,no_progress,4797.173433,0.530142,0.050000,,,
659,DQN,42,342.226148,252.620141,500,False,111,283,39.222615,30.212014,max_steps,4805.111679,0.544141,0.050000,,,
660,DQN,42,253.886926,242.726148,500,False,86,283,30.388693,29.222615,max_steps,4812.791320,0.526232,0.050000,,,
661,DQN,42,215.017668,232.832155,500,False,75,283,26.501767,28.233216,max_steps,4819.748634,0.542823,0.050000,,,
662,DQN,42,179.681979,216.931095,500,False,65,283,22.968198,26.643110,max_steps,4827.402284,0.516413,0.050000,,,
663,DQN,42,303.356890,228.238516,500,False,100,283,35.335689,27.773852,max_steps,4834.665037,0.546542,0.050000,,,
664,DQN,42,61.672792,212.550671,302,False,26,283,9.187279,26.007067,no_progress,4839.009787,0.560846,0.050000,,,
665,DQN,42,338.692580,226.331590,500,False,110,283,38.869258,27.385159,max_steps,4846.394069,0.542926,0.050000,,,
666,DQN,42,331.625442,229.158445,500,False,108,283,38.162544,27.667845,max_steps,4853.621060,0.517021,0.050000,,,
667,DQN,42,197.349823,233.045371,500,False,70,283,24.734982,28.056537,max_steps,4861.617198,0.525491,0.050000,,,
668,DQN,42,165.547703,238.905795,500,False,61,283,21.554770,28.692580,max_steps,4869.791380,0.520220,0.050000,,,
669,DQN,42,190.282686,223.711449,500,False,68,283,24.028269,27.173145,max_steps,4877.803344,0.504204,0.050000,,,
670,DQN,42,285.689046,226.891661,500,False,95,283,33.568905,27.491166,max_steps,4884.756934,0.512281,0.050000,,,
671,DQN,42,200.883392,225.478233,500,False,71,283,25.088339,27.349823,max_steps,4891.768564,0.517592,0.050000,,,
672,DQN,42,345.759717,242.086007,500,False,112,283,39.575972,29.010601,max_steps,4899.546223,0.526991,0.050000,,,
673,DQN,42,313.957597,243.146078,500,False,103,283,36.395760,29.116608,max_steps,4906.583423,0.550239,0.050000,,,
674,DQN,42,306.890459,267.667845,500,False,101,283,35.689046,31.766784,max_steps,4914.536956,0.523213,0.050000,,,
675,DQN,42,345.759717,268.374558,500,False,112,283,39.575972,31.837456,max_steps,4921.761318,0.537668,0.050000,,,
676,DQN,42,384.628975,273.674912,500,False,123,283,43.462898,32.367491,max_steps,4928.668952,0.578355,0.050000,,,
677,DQN,42,370.494700,290.989399,500,False,119,283,42.049470,34.098940,max_steps,4935.521111,0.568507,0.050000,,,
678,DQN,42,359.893993,310.424028,500,False,116,283,40.989399,36.042403,max_steps,4942.302415,0.544250,0.050000,,,
679,DQN,42,183.215548,309.717314,500,False,66,283,23.321555,35.971731,max_steps,4949.237499,0.521502,0.050000,,,
680,DQN,42,222.084806,303.356890,500,False,77,283,27.208481,35.335689,max_steps,4956.103085,0.516853,0.050000,,,
681,DQN,42,335.159011,316.784452,500,False,109,283,38.515901,36.678445,max_steps,4963.093109,0.532853,0.050000,,,
682,DQN,42,292.756184,311.484099,500,False,97,283,34.275618,36.148410,max_steps,4970.682676,0.540620,0.050000,,,
683,DQN,42,335.159011,313.604240,500,False,109,283,38.515901,36.360424,max_steps,4978.278144,0.525825,0.050000,,,
684,DQN,42,363.427562,319.257951,500,False,117,283,41.342756,36.925795,max_steps,4985.013635,0.527914,0.050000,,,
685,DQN,42,352.826855,319.964664,500,False,114,283,40.282686,36.996466,max_steps,4992.551117,0.510363,0.050000,,,
686,DQN,42,352.826855,316.784452,500,False,114,283,40.282686,36.678445,max_steps,5000.083819,0.529675,0.050000,,,
687,DQN,42,366.961131,316.431095,500,False,118,283,41.696113,36.643110,max_steps,5007.698257,0.548172,0.050000,,,
688,DQN,42,147.879859,295.229682,500,False,56,283,19.787986,34.522968,max_steps,5015.535537,0.520783,0.050000,,,
689,DQN,42,306.890459,307.597173,500,False,101,283,35.689046,35.759717,max_steps,5022.349288,0.501339,0.050000,,,
690,DQN,42,331.625442,318.551237,500,False,108,283,38.162544,36.855124,max_steps,5029.052318,0.543980,0.050000,,,
691,DQN,42,158.480565,300.883392,500,False,59,283,20.848057,35.088339,max_steps,5036.303943,0.586019,0.050000,,,
692,DQN,42,190.282686,290.636042,500,False,68,283,24.028269,34.063604,max_steps,5043.233280,0.576229,0.050000,,,
693,DQN,42,317.491166,288.869258,500,False,104,283,36.749117,33.886926,max_steps,5050.498204,0.519853,0.050000,,,
694,DQN,42,275.088339,280.035336,500,False,92,283,32.508834,33.003534,max_steps,5057.190723,0.496072,0.050000,,,
695,DQN,42,109.010601,255.653710,500,False,45,283,15.901060,30.565371,max_steps,5063.904645,0.529019,0.050000,,,
696,DQN,42,391.696113,259.540636,500,False,125,283,44.169611,30.954064,max_steps,5070.654983,0.540727,0.050000,,,
697,DQN,42,363.427562,259.187279,500,False,117,283,41.342756,30.918728,max_steps,5077.415102,0.540302,0.050000,,,
698,DQN,42,200.883392,264.487633,500,False,71,283,25.088339,31.448763,max_steps,5084.452262,0.516477,0.050000,,,
699,DQN,42,409.363958,274.734982,500,False,130,283,45.936396,32.473498,max_steps,5091.359285,0.522234,0.050000,,,
700,DQN,42,289.222615,270.494700,500,False,96,283,33.922261,32.049470,max_steps,5098.266678,0.527870,0.050000,,,
701,DQN,42,324.558304,287.102473,500,False,106,283,37.455830,33.710247,max_steps,5105.119143,0.506204,0.050000,,,
702,DQN,42,349.293286,303.003534,500,False,113,283,39.929329,35.300353,max_steps,5112.060046,0.562122,0.050000,,,
703,DQN,42,335.159011,304.770318,500,False,109,283,38.515901,35.477032,max_steps,5118.886969,0.576277,0.050000,,,
704,DQN,42,338.692580,311.130742,500,False,110,283,38.869258,36.113074,max_steps,5126.288262,0.565223,0.050000,,,
705,DQN,42,328.091873,333.038869,500,False,107,283,37.809187,38.303887,max_steps,5134.089114,0.566812,0.050000,,,
706,DQN,42,289.222615,322.791519,500,False,96,283,33.922261,37.279152,max_steps,5142.049694,0.541995,0.050000,,,
707,DQN,42,370.494700,323.498233,500,False,119,283,42.049470,37.349823,max_steps,5150.860221,0.522554,0.050000,,,
708,DQN,42,229.151943,326.325088,500,False,79,283,27.915194,37.632509,max_steps,5158.391128,0.529830,0.050000,,,
709,DQN,42,374.028269,322.791519,500,False,120,283,42.402827,37.279152,max_steps,5165.640292,0.537254,0.050000,,,
710,DQN,42,388.162544,332.685512,500,False,124,283,43.816254,38.268551,max_steps,5173.046806,0.540072,0.050000,,,
711,DQN,42,345.759717,334.805654,500,False,112,283,39.575972,38.480565,max_steps,5180.436922,0.538502,0.050000,,,
712,DQN,42,345.759717,334.452297,500,False,112,283,39.575972,38.445230,max_steps,5187.776523,0.550740,0.050000,,,
713,DQN,42,176.148410,318.551237,500,False,64,283,22.614841,36.855124,max_steps,5196.016148,0.562623,0.050000,,,
714,DQN,42,292.756184,313.957597,500,False,97,283,34.275618,36.395760,max_steps,5203.965746,0.538818,0.050000,,,
715,DQN,42,162.014134,297.349823,500,False,60,283,21.201413,34.734982,max_steps,5211.409502,0.529520,0.050000,,,
716,DQN,42,299.823322,298.409894,500,False,99,283,34.982332,34.840989,max_steps,5218.989349,0.550122,0.050000,,,
717,DQN,42,352.826855,296.643110,500,False,114,283,40.282686,34.664311,max_steps,5227.318000,0.549595,0.050000,,,
718,DQN,42,268.021201,300.530035,500,False,90,283,31.802120,35.053004,max_steps,5235.046767,0.554149,0.050000,,,
719,DQN,42,292.756184,292.402827,500,False,97,283,34.275618,34.240283,max_steps,5243.117716,0.525318,0.050000,,,
720,DQN,42,271.554770,280.742049,500,False,91,283,32.155477,33.074205,max_steps,5250.757738,0.557150,0.050000,,,
721,DQN,42,331.625442,279.328622,500,False,108,283,38.162544,32.932862,max_steps,5258.574809,0.566727,0.050000,,,
722,DQN,42,211.484099,265.901060,500,False,74,283,26.148410,31.590106,max_steps,5265.732176,0.569417,0.050000,,,
723,DQN,42,275.088339,275.795053,500,False,92,283,32.508834,32.579505,max_steps,5273.735078,0.564736,0.050000,,,
724,DQN,42,299.823322,276.501767,500,False,99,283,34.982332,32.650177,max_steps,5280.650278,0.580623,0.050000,,,
725,DQN,42,151.413428,275.441696,500,False,57,283,20.141343,32.544170,max_steps,5287.532508,0.552126,0.050000,,,
726,DQN,42,377.561837,283.215548,500,False,121,283,42.756184,33.321555,max_steps,5294.393449,0.557500,0.050000,,,
727,DQN,42,250.353357,272.968198,500,False,85,283,30.035336,32.296820,max_steps,5301.202140,0.603640,0.050000,,,
728,DQN,42,292.756184,275.441696,500,False,97,283,34.275618,32.544170,max_steps,5308.074237,0.579255,0.050000,,,
729,DQN,42,349.293286,281.095406,500,False,113,283,39.929329,33.109541,max_steps,5314.940739,0.546460,0.050000,,,
730,DQN,42,169.081272,270.848057,500,False,62,283,21.908127,32.084806,max_steps,5323.212410,0.550584,0.050000,,,
731,DQN,42,289.222615,266.607774,500,False,96,283,33.922261,31.660777,max_steps,5331.098888,0.520203,0.050000,,,
732,DQN,42,391.696113,284.628975,500,False,125,283,44.169611,33.462898,max_steps,5338.868629,0.534229,0.050000,,,
733,DQN,42,299.823322,287.102473,500,False,99,283,34.982332,33.710247,max_steps,5346.417818,0.551900,0.050000,,,
734,DQN,42,419.964664,299.116608,500,False,133,283,46.996466,34.911661,max_steps,5353.626637,0.527238,0.050000,,,
735,DQN,42,374.028269,321.378092,500,False,120,283,42.402827,37.137809,max_steps,5361.214412,0.549221,0.050000,,,
736,DQN,42,94.876325,293.109541,500,False,41,283,14.487633,34.310954,max_steps,5368.430747,0.518328,0.050000,,,
737,DQN,42,292.756184,297.349823,500,False,97,283,34.275618,34.734982,max_steps,5375.702790,0.507295,0.050000,,,
738,DQN,42,338.692580,301.943463,500,False,110,283,38.869258,35.194346,max_steps,5382.962356,0.493833,0.050000,,,
